	Kingdom	Phylum	Class	Order	Family	Genus	Species
1198140	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Demerecviridae	Felixounavirus	
3050334	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	paninebeta2
642926	Viruses	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Ostreococcus tauri virus 1
2565304	Viruses	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prymnesiovirus	Chrysochromulina parva virus
1934253	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae		Daphnia iridovirus 1
1826170	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	Marseillevirus	Tokyovirus A1
1676182	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae		Chimpanzee faeces associated microphage 2
1985702	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	lactucanecante
1902501	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Rosavirus	B
52280	Viruses	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Chilli veinal mottle virus
3048150	Viruses	Artverviricota	Naldaviricetes	Lefavirales	Baculoviridae	Alphabaculovirus	hytalacae
3047352	Viruses	Kitrinoviricota	Naldaviricetes	Lefavirales	Baculoviridae	Alphabaculovirus	agipsilonis
2745558	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	sp. HaHa_2_95
28250	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Ornithobacterium	
1933220	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	sp. B29
2770089	Bacteria	Bacillota	Clostridia	Thermosediminibacterales			
2666127	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	sp. N3536
658666	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	bombysepticus
1925021	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	haynesii
2913506	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	sp. ACHW1.5
1963026	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	sp. 47C-IIb
2767889	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus	
117563	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	
2070348	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	sp. SGAir0570
300019	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	paludicola
2804758	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Curtobacterium	sp. 24E2
2495429	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Curtobacterium	sp. Csp1
2175666	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Curtobacterium	sp. MCSS17_015
76634	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Mycetocola	
2955314	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter	sp. H16F315
2997335	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter	sp. FX8
2590774	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Pseudarthrobacter	sp. NIBRBAC000502771
566027	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Micrococcus	yunnanensis
1179670	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Micrococcus	sp. KBS0714
2170745	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Auritidibacter	sp. NML130574
2731680	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Promicromonosporaceae	Cellulosimicrobium	sp. 72-3
85018	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Dermatophilaceae		
60919	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Sanguibacteraceae	Sanguibacter	
1723645	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	sp. 008
2683591	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	sp. 21391
935199	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	sp. p52
3033808	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	sp. Alt3
2742134	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	sp. NA03103
3033810	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	sp. Alt1
2980556	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	sp. CA-278952
2871487	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	sp. A144
3028711	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	sp. AM 3-1-1
2721245	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	sp. RPA4-5
2911367	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	sp. NBU3104
1577075	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	sp. PBH53
3057115	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	sp. P9-2B-1
2933779	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	sp. WAC00303
2971798	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	sp. G7(2002)
68249	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	pactum
28263	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Arcanobacterium	
47872	Bacteria	Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	purpureochromogenes
47850	Bacteria	Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	aurantiaca
3052846	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	sp. DG1A-15b
2071	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharothrix	
165301	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Lentzea	
588067	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Prauserella	muralis
281472	Bacteria	Actinomycetota	Actinomycetes	Jiangellales	Jiangellaceae	Jiangella	
2767353	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Lancefieldella	
2600304	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Baekduiaceae	Baekduia	
1050714	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	sp. SYN20
2490939	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	sp. YBS01
2849039	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus	sp. PS18
32064	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales			
399742	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	sp. 638
1439319	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	sp. MGH 55
2681986	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Candidatus Blochmannia	Blochmannia endosymbiont of Camponotus nipponensis
1302411	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Candidatus Annandia	adelgestsuga
1906275	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	sp. JZ38
2883107	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	sp. NMG38-2
1173280	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp. R2-60-08W
2745519	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp. OE 28.3
1173270	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp. R1-43-08
3003351	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp. GXZC
1259844	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp. FGI182
2774459	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp. IzPS59
2545800	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp. FDAARGOS_761
658630	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp. CMR5c
645292	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp. T8
1500686	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp. Os17
1382237	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp. OVF7
46257	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	avellanae
76761	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	veronii
515393	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	yamanorum
2493633	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	hydrolytica
2502979	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	khazarica
2774460	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	allokribbensis
2745490	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	xantholysinigenes
2837969	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	fitomaticsae
53407	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	asplenii
2998559	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Stutzerimonas	sp. R40042
56464	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	theicola
2072407	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	sp. YAU14D1_LEIMI4_1
2072412	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	sp. ZAC14A_NAIMI4_1
2886359	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	sp. SI-NJAU-1
2937790	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	sp. ZZQ-149
3075221	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	sp. PAMB 3232
114185	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Candidatus Carsonella	
1055101	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Cobetia	pacifica
1930557	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	sp. FDAARGOS_354
2699396	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	sp. APM04
1390185	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	sp. DL-6
152297	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	issachenkonii
1234606	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Gayadomonas	joobiniege
135575	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina	
1432056	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia	sp. USDA-ARS-USMARC-1261
2679995	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia	sp. ZY171111
3027470	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	sp. TAC-1
2836181	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	sp. BHS4
2929514	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	sp. YH16056_T
3003393	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	sp. TR11
2733866	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	sp. KCTC 72983
2778066	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	sp. FDAARGOS 1417
2560028	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	sp. 1805
2778054	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	sp. FDAARGOS 1405
2778059	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	sp. FDAARGOS 1410
225143	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Oceanisphaera	
1706372	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae		
72273	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales			
1240483	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae		
261963	Bacteria	Pseudomonadota	Gammaproteobacteria	Kangiellales	Kangiellaceae	Kangiella	
2819994	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	sp. B230/85
2819999	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	sp. L51/94
1525371	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Neorhizobium	
2919913	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Shinella	sedimenti
2782686	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	sp. CW1
2590772	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	sp. I71
2976823	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	sp. CB1024
3038546	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	sp. WSM4906
1777867	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	jarvisii
83265	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Aminobacter	niigataensis
81	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Hyphomicrobium	
120652	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	Methylocella	
263377	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Salipiger	
2820280	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae		
335405	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae	Sphingosinicella	
1827469	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	sp. GW460-12-10-14-LB2
2579977	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	sp. SGAir0440
77038	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	endosymbiont of Drosophila simulans
769	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma	centrale
33992	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	rhipicephali
2601646	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus Sneabacter	namystus
2066024	Bacteria	Pseudomonadota	Alphaproteobacteria	Holosporales	Holosporaceae	Candidatus Cytomitobacter	primus
244582	Bacteria	Pseudomonadota	Alphaproteobacteria	Holosporales	Candidatus Paracaedibacteraceae	Candidatus Paracaedibacter	symbiosus
54526	Bacteria	Pseudomonadota	Alphaproteobacteria	Candidatus Pelagibacterales			
510690	Bacteria	Pseudomonadota	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Sneathiella	
326454	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	sp. M701
416344	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	sp. KJ006
2880988	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	sp. RS642
489	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	polysaccharea
200254	Bacteria	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Aromatoleum	buckelii
1381133	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Casimicrobiaceae	Candidatus Profftella	
1232575	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	ferridurans
893	Bacteria	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus	
2795973	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Stieleria	
53435	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	paraluiscuniculi
160	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	pallidum
2761123	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Borreliaceae	Borrelia	maritima
34095	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella	japonica
56146	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella	tanukii
81461	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Thermanaerovibrio	
2024979	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales			
2945019	Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Geovibrionaceae		
3033392	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halomicroarcula	sp. SYNS111
2806252	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Haloglomus	
51589	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	hispanica
3034025	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haladaptataceae	Halorussus	sp. DT72
88773	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	sp. GN101
1853682	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum	sp. CBA1220
1269201	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Natronoarchaeaceae	Salinarchaeum	
332951	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Halovivax	
348826	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natronorubrum	aibiense
302484	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloferax	larsenii
2055893	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Halalkaliarchaeum	desulfuricum
2191	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales			
2834276	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum	sp. J.3.6.1-F.2.7.3
1715806	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	flavescens
2225	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanococcoides	
2223	Archaea	Euryarchaeota	Methanomicrobia	Methanotrichales	Methanotrichaceae	Methanothrix	soehngenii
2320	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	kandleri
110164	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	guaymasensis
71998	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	pacificus
2933293	Archaea	Euryarchaeota	Methanonatronarchaeia	Methanonatronarchaeales	Methanonatronarchaeaceae	Methanonatronarchaeum	sp. AMET6-2
1891280	Archaea	Thermoproteota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	sp. A20
41675	Archaea	Thermoproteota	Thermoprotei	Sulfolobales	Sulfolobaceae	Stygiolobus	azoricus
56636	Archaea	Thermoproteota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Aeropyrum	pernix
2277	Archaea	Thermoproteota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	islandicum
1582439	Archaea	Nitrososphaerota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus	piranensis
497727	Archaea	Nitrososphaerota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera	Candidatus Nitrososphaera gargensis
1353246	Archaea	Nitrososphaerota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosotenuis	chungbukensis
498846	Archaea	Candidatus Korarchaeota				Candidatus Korarchaeum	cryptofilum
2956180	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Steigviridae	Mahstovirus	faecalis
1165151	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Aliceevansviridae	Skunavirus	ASCC465
2845150	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Skunavirus	sv10W18
31532	Viruses	Uroviricota	Caudoviricetes			Skunavirus	sk1
2843785	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Salasmaviridae	Claudivirus	stitch
2845392	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Ceduovirus	CHPC122
2845406	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Ceduovirus	CHPC972
941058	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Herelleviridae	Agatevirus	Bacillus phage SP-10
2560335	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Herelleviridae	Siophivirus	SIOphi
2857501	Viruses	Uroviricota	Caudoviricetes	Kirjokansivirales	Casjensviridae	Emalynvirus	Gordonia phage Vine
2956440	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Casjensviridae	Sharonstreetvirus	A18P4
2734080	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Drexlerviridae	Alexandravirus	AD1
10752	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Schitoviridae	Enquatrovirus	N4
2956353	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Schitoviridae	Quesadillavirus	quesadilla
2845649	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Casjensviridae	Cukevirus	cuke
2956650	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Vilmaviridae	Vipetofemvirus	vipetofem
2956044	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Zierdtviridae	Kablunavirus	nosilaM
